Supplier,Brand,Parent Product,Category,Subcategory,Description,Size / Format,Variant / Flavour,Pack Qty,Member Order Unit,Supplier Stock,Stock Checked,Supplier SKU,Barcode,Source URL,Notes,Parent Image URL,Variant Image URL,Image Status,Current Bold Trade Cost ex VAT,VAT Rate,VAT Treatment,True Cost,Target Margin,Suggested Retail,Final / Live Retail,Cost Status,Cost Source / Snapshot
Active Sports Nutrition,Olimp,Anabolic Amino 5500 Mega Caps,Supplements,Amino Acids,,400 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Amino-Acids,,,,Pending genuine supplier/brand image,29.99,20.0,standard,35.99,30.0,52,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-02
Active Sports Nutrition,Olimp,Anabolic Amino 9000 Mega Tabs,Supplements,Amino Acids,,150 tabs,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Amino-Acids,,,,Pending genuine supplier/brand image,18.12,20.0,standard,21.74,30.0,32,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-02
Active Sports Nutrition,Olimp,Anabolic Amino 9000 Mega Tabs,Supplements,Amino Acids,,300 tabs,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Amino-Acids,,,,Pending genuine supplier/brand image,34.22,20.0,standard,41.06,30.0,59,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-02
Active Sports Nutrition,Olimp,BCAA 1100 Mega Caps,Supplements,Amino Acids,,120 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Amino-Acids,,,,Pending genuine supplier/brand image,8.66,20.0,standard,10.39,30.0,15,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-02
Active Sports Nutrition,Olimp,BCAA 1100 Mega Caps,Supplements,Amino Acids,,300 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Amino-Acids,,,,Pending genuine supplier/brand image,19.58,20.0,standard,23.50,30.0,34,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,Collagen Bar,Drinks and Bars,Bars and Snacks,,25 x 44g bars,Chocolate,25,Case,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-05
Active Sports Nutrition,Olimp,Energy + Bars,Drinks and Bars,Bars and Snacks,,20 x 45g bars,Peanut & Caramel,20,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,,,,Pending genuine supplier/brand image,9.99,20.0,standard,11.99,30.0,18,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-07
Active Sports Nutrition,Olimp,Im Pro Protein Bar,Drinks and Bars,Bars and Snacks,,15 x 40g bars,Peanut Butter - BB 21/09/26,15,Case,Unavailable - dated clearance,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,"Current listing is dated BB 21/09/26; recorded as dated clearance, not normal member-orderable.",,,Pending genuine supplier/brand image,14.99,20.0,standard,17.99,30.0,26,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-09
Active Sports Nutrition,Olimp,Im Pro Protein Bar,Drinks and Bars,Bars and Snacks,,15 x 40g bars,Yummy Cookie - BB 21/09/26,15,Case,Unavailable - dated clearance,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,"Current listing is dated BB 21/09/26; recorded as dated clearance, not normal member-orderable.",,,Pending genuine supplier/brand image,14.99,20.0,standard,17.99,30.0,26,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-09
Active Sports Nutrition,Olimp,Im Veggie Protein Bar,Drinks and Bars,Bars and Snacks,,25 x 50g bars,Chocolate Peanut,25,Case,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,Dated Cookie Dough listing blocked as normal member-orderable clearance.,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Olimp,Im Veggie Protein Bar,Drinks and Bars,Bars and Snacks,,25 x 50g bars,Cookie Dough - BB 17/09/26,25,Case,Unavailable - dated clearance,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,Dated Cookie Dough listing blocked as normal member-orderable clearance.,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Olimp,Protein Crisp Bars,Drinks and Bars,Bars and Snacks,,20 x 40g bars,Cookie Caramel,20,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/Protein-Bars,,,,Pending genuine supplier/brand image,14.4,20.0,standard,17.28,30.0,25,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,R-Weiler Focus,Pre Workouts,High Stim,,300g,Cola,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/trade-pre-workout-supplements,,,,Pending genuine supplier/brand image,14.65,20.0,standard,17.58,30.0,26,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-12
Active Sports Nutrition,Olimp,R-Weiler Focus,Pre Workouts,High Stim,,300g,Cranberry Juice,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/trade-pre-workout-supplements,,,,Pending genuine supplier/brand image,14.65,20.0,standard,17.58,30.0,26,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-12
Active Sports Nutrition,Olimp,R-Weiler Focus & Energy Drink Zero,Drinks and Bars,Ready to Drink Energy,,24 x 330ml cans,Energy Flavour,24,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/trade-pre-workout-supplements,PALLET PROMO pricing/minimum-order boilerplate excluded.,,,Pending genuine supplier/brand image,17.99,20.0,standard,21.59,30.0,31,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-12
Active Sports Nutrition,Olimp,BCAA 20:1:1 Xplode,Supplements,BCAAs,,500g,Cola,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,19.31,20.0,standard,23.17,30.0,34,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA 20:1:1 Xplode,Supplements,BCAAs,,500g,Pear,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,19.31,20.0,standard,23.17,30.0,34,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA Xplode,Supplements,BCAAs,,1kg / 100 servings,Cola,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,27.99,20.0,standard,33.59,30.0,48,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA Xplode,Supplements,BCAAs,,1kg / 100 servings,Fruit Punch,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,27.99,20.0,standard,33.59,30.0,48,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA Xplode,Supplements,BCAAs,,1kg / 100 servings,Lemon,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,27.99,20.0,standard,33.59,30.0,48,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA Xplode,Supplements,BCAAs,,1kg / 100 servings,Orange,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,27.99,20.0,standard,33.59,30.0,48,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,BCAA Xplode,Supplements,BCAAs,,1kg / 100 servings,Pineapple,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,27.99,20.0,standard,33.59,30.0,48,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-03
Active Sports Nutrition,Olimp,Chela Mag B6 Forte,Supplements,Vitamins and Minerals,,60 caps,Default,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,7.99,20.0,standard,9.59,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-04
Active Sports Nutrition,Olimp,Chela MZB Sports Formula,Supplements,Vitamins and Minerals,,60 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,SPECIAL OFFER wording stripped from canonical title.,,,Pending genuine supplier/brand image,7.64,20.0,standard,9.17,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-04
Active Sports Nutrition,Olimp,Chela-Mag Cramp Shots,Supplements,Hydration,,9 x 25ml shots,Tropical Punch,9,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Olimp,Collaregen - Joint Formula,Supplements,Joint Repair,,72 servings,Lemon,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,16.99,20.0,standard,20.39,30.0,30,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-05
Active Sports Nutrition,Olimp,Collaregen - Joint Formula,Supplements,Joint Repair,,72 servings,Orange,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,16.99,20.0,standard,20.39,30.0,30,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-05
Active Sports Nutrition,Olimp,Colonbiotic 7GG Sports Edition,Supplements,Health Foods,,30 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,7.08,20.0,standard,8.50,30.0,13,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-05
Active Sports Nutrition,Olimp,Glutamine 1400 Mega Caps,Supplements,L-Glutamine,,120 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,8.99,20.0,standard,10.79,30.0,16,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-07
Active Sports Nutrition,Olimp,Glutamine 1400 Mega Caps,Supplements,L-Glutamine,,300 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,18.67,20.0,standard,22.40,30.0,32,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-08
Active Sports Nutrition,Olimp,Glutamine Xplode,Supplements,L-Glutamine,,50 servings,Lemon,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-08
Active Sports Nutrition,Olimp,Glutamine Xplode,Supplements,L-Glutamine,,50 servings,Orange,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-08
Active Sports Nutrition,Olimp,Glutamine Xplode,Supplements,L-Glutamine,,50 servings,Pineapple,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-08
Active Sports Nutrition,Olimp,Gold Beef Pro Amino Mega Tabs,Supplements,Amino Acids,,300 tabs,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,29.99,20.0,standard,35.99,30.0,52,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-08
Active Sports Nutrition,Olimp,Protein Shots,Drinks and Bars,Ready to Drink Protein,,9 x 60ml shots,Orange,9,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,PALLET PROMO pricing/minimum-order boilerplate excluded; case-only.,,,Pending genuine supplier/brand image,13.99,20.0,standard,16.79,30.0,24,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Protein Snack,Drinks and Bars,Bars and Snacks,,12 x 60g bars,Cookie,12,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Protein Snack,Drinks and Bars,Bars and Snacks,,12 x 60g bars,Double Chocolate,12,Case,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Protein Snack,Drinks and Bars,Bars and Snacks,,12 x 60g bars,Hazelnut Cream,12,Case,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Protein Snack,Drinks and Bars,Bars and Snacks,,12 x 60g bars,Salted Caramel,12,Case,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,15.99,20.0,standard,19.19,30.0,28,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Pump Xplode,Pre Workouts,Stim FREE,,300g,Cola,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,12.64,20.0,standard,15.17,30.0,22,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Pump Xplode,Pre Workouts,Stim FREE,,300g,Fruit Punch,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,12.64,20.0,standard,15.17,30.0,22,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Pump Xplode Shots,Pre Workouts,Shots and Ready To Drink,,9 shots,Fruit Punch,9,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,PALLET PROMO pricing/minimum-order boilerplate excluded; case-only.,,,Pending genuine supplier/brand image,10.99,20.0,standard,13.19,30.0,19,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Pump Xplode Shots,Pre Workouts,Shots and Ready To Drink,,9 shots,Orange,9,Case,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,PALLET PROMO pricing/minimum-order boilerplate excluded; case-only.,,,Pending genuine supplier/brand image,10.99,20.0,standard,13.19,30.0,19,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-11
Active Sports Nutrition,Olimp,Rocky Athletes Creatine,Supplements,Creatine Powders,,500g,Bubblegum,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,8.99,20.0,standard,10.79,30.0,16,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-12
Active Sports Nutrition,Olimp,Rocky Athletes Creatine,Supplements,Creatine Powders,,500g,Citrus Lemonade,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/olimp-trade,,,,Pending genuine supplier/brand image,8.99,20.0,standard,10.79,30.0,16,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-olimp-trade-2026-09-10-09_05_33.pdf / page-12
